AIRLINE553,AIRLINE553,"Air Valencia","","AVZ","Spain",0
AIRLINE552,AIRLINE552,"Aerovaradero","","AVY","AEROVARADERO",0
AIRLINE551,AIRLINE551,"Air Moorea","","TAH","France",1
AIRLINE3689,AIRLINE3689,"Norsk Helikopter","","NOR","Norway",0
AIRLINE550,AIRLINE550,"Swaziland Airlink","","SZL","Swaziland",0
AIRLINE3688,AIRLINE3688,"Norsk Flyrjeneste","","NIR","Norway",0
AIRLINE3687,AIRLINE3687,"Norse Air Charter","","NRX","South Africa",0
AIRLINE3686,AIRLINE3686,"Norrlandsflyg","","HMF","Sweden",0
AIRLINE3685,AIRLINE3685,"Norontair","","NOA","Canada",0
AIRLINE3684,AIRLINE3684,"Norfolk County Flight College","","NCF","United Kingdom",1
AIRLINE3683,AIRLINE3683,"Norestair","","NRT","Spain",0
AIRLINE3682,AIRLINE3682,"Nordstree (Australia)","","NDS","Australia",0
AIRLINE3681,AIRLINE3681,"Nordic Solutions","","NVD","Lithuania",0
AIRLINE3680,AIRLINE3680,"Nordic Regional","6N","NRD","Sweden",0
AIRLINE20996,AIRLINE20996,"Dynamic Airways","","DYA","United States",1
AIRLINE20995,AIRLINE20995,"BudgetAir","1K","BG1","Germany",1
AIRLINE20994,AIRLINE20994,"Aruba Airlines","","ARU","Aruba",1
AIRLINE549,AIRLINE549,"Aerolineas De El Salvador","","SZA","El Salvador",0
AIRLINE548,AIRLINE548,"Aviaservice","","BIV","Georgia",0
AIRLINE547,AIRLINE547,"Air Mediterranee","DR","BIE","France",1
AIRLINE20991,AIRLINE20991,"Choice Airways","","CSX","United States",1
AIRLINE546,AIRLINE546,"Aerotaxis De La Bahia","","BHC","Mexico",0
AIRLINE545,AIRLINE545,"Aero BG","","BGG","Mexico",0
AIRLINE544,AIRLINE544,"Aviodetachment-28","","BGF","Bulgaria",0
AIRLINE18692,AIRLINE18692,"Rotana Jet","","RJD","United Arab Emirates",1
AIRLINE543,AIRLINE543,"Air Bangladesh","B9","BGD","Bangladesh",1
AIRLINE542,AIRLINE542,"Airbus Transport International","","BGA","France",0
AIRLINE541,AIRLINE541,"Agence Nationale des Aerodromes et de la Meteorologie","","ZZM","Ivory Coast",0
AIRLINE3679,AIRLINE3679,"Nordeste Linhas Aereas Regionais","JH","NES","Brazil",0
AIRLINE540,AIRLINE540,"Airlink Zambia","K8","ZAK","Zambia",0
AIRLINE3678,AIRLINE3678,"Nord-Flyg","","NEF","Sweden",0
AIRLINE3677,AIRLINE3677,"Norcopter","","NOC","Norway",0
AIRLINE3676,AIRLINE3676,"Nomad Aviation","","NMD","Namibia",0
AIRLINE3675,AIRLINE3675,"Nolinor Aviation","","NRL","Canada",0
AIRLINE3674,AIRLINE3674,"Nok Air","DD","NOK","Thailand",1
AIRLINE3673,AIRLINE3673,"Nobil Air","","NBL","Moldova",0
AIRLINE1499,AIRLINE1499,"BT-Slavuta","","BTT","Ukraine",0
AIRLINE3672,AIRLINE3672,"84 Squadron Royal Air Force @ RAF Akrotiri","","AKG","United Kingdom",0
AIRLINE1498,AIRLINE1498,"Business Express","","GAA","United States",0
AIRLINE3671,AIRLINE3671,"No. 32 (The Royal) Squadron RAF","","NOH","United Kingdom",0
AIRLINE1497,AIRLINE1497,"Botir-Avia","","BTR","Kyrgyzstan",0
AIRLINE3670,AIRLINE3670,"Search and Rescue 22","","SRD","United Kingdom",0
AIRLINE1496,AIRLINE1496,"Baltia Air Lines","","BTL","United States",0
AIRLINE1495,AIRLINE1495,"Baltyka","","BTK","Ukraine",0
AIRLINE1494,AIRLINE1494,"Baltijas Helicopters","","BTH","Latvia",0
AIRLINE1493,AIRLINE1493,"BAL Bashkirian Airlines","V9","BTC","Russia",0
AIRLINE1492,AIRLINE1492,"Big Sky Airlines","GQ","BSY","United States",0
AIRLINE1491,AIRLINE1491,"Blue Sky Airways","","BSW","Czech Republic",0
AIRLINE1490,AIRLINE1490,"Best Air","","BST","Turkey",0
AIRLINE20986,AIRLINE20986,"University of Birmingham Air Squadron (RAF)","","UAY","United Kingdom",1
AIRLINE539,AIRLINE539,"Air Yugoslavia","","YRG","Serbia",0
AIRLINE538,AIRLINE538,"ASL","","XXX","Belgium",0
AIRLINE537,AIRLINE537,"Aviapaslauga","","AVX","Lithuania",0
AIRLINE536,AIRLINE536,"Aviator Airways","","AVW","Greece",0
AIRLINE535,AIRLINE535,"Airvantage Incorporated","","AVV","United States",0
AIRLINE534,AIRLINE534,"Avia Sud A","","AVU","France",0
AIRLINE533,AIRLINE533,"Asia Avia Airlines","","AVT","Indonesia",0
AIRLINE18681,AIRLINE18681,"Fly Zoom","","UKZ","United Kingdom",0
AIRLINE532,AIRLINE532,"Avialsa T-35","","AVS","Spain",0
AIRLINE531,AIRLINE531,"Active Aero Charter","","AVR","ACTIVE AERO",0
AIRLINE3669,AIRLINE3669,"Search and Rescue 202","","SRG","United Kingdom",0
AIRLINE530,AIRLINE530,"Aviation Services","","AVQ","AQUILINE",0
AIRLINE3668,AIRLINE3668,"Nizhnevartovskavia","","NVK","Russia",0
AIRLINE3667,AIRLINE3667,"Nippon Cargo Airlines","KZ","NCA","Japan",0
AIRLINE3666,AIRLINE3666,"Nimbus Aviation","","NBS","United Kingdom",0
AIRLINE3665,AIRLINE3665,"Nile Wings Aviation Services","","NLW","Sudan",0
AIRLINE3664,AIRLINE3664,"Nile Valley Aviation Company","","NVA","Egypt",0
AIRLINE3663,AIRLINE3663,"Nile Safaris Aviation","","NSA","Sudan",0
AIRLINE1489,AIRLINE1489,"Bissau Aero Transporte","","BSS","Guinea-Bissau",0
AIRLINE3662,AIRLINE3662,"Nikolaev-Air","","NKV","Ukraine",0
AIRLINE1488,AIRLINE1488,"Blue Sky Aviation","","BSM","Lebanon",0
AIRLINE3661,AIRLINE3661,"Niki","HG","NLY","Austria",1
AIRLINE1487,AIRLINE1487,"Blue Swann Aviation","","BSJ","United Kingdom",0
AIRLINE3660,AIRLINE3660,"Night Express","","EXT","Germany",0
AIRLINE1486,AIRLINE1486,"Brasair Transportes Aereos","","BSI","Brazil",0
AIRLINE1485,AIRLINE1485,"Blue Star Airlines","","BSD","Mexico",0
AIRLINE1484,AIRLINE1484,"Bistair - Fez","","BSC","Kyrgyzstan",0
AIRLINE1483,AIRLINE1483,"Burundayavia","","BRY","Kazakhstan",0
AIRLINE1482,AIRLINE1482,"Buffalo Express Airlines","","BRX","United States",0
AIRLINE1481,AIRLINE1481,"Braniff International Airways","BN","BNF","United States",0
AIRLINE1480,AIRLINE1480,"Bright Aviation Services","","BRW","Bulgaria",0
AIRLINE20978,AIRLINE20978,"All America US","AG","SSA","United States",1
AIRLINE20976,AIRLINE20976,"World Scale Airlines","W3","WSS","United States",1
AIRLINE529,AIRLINE529,"Aerolift Company","","LFT","Sierra Leone",0
AIRLINE528,AIRLINE528,"Atlantic Airfreight Aviation","","LFR","Sao Tome and Principe",0
AIRLINE18676,AIRLINE18676,"Air Majoro","","MJP","Peru",1
AIRLINE527,AIRLINE527,"Alfa Aerospace","","LFP","Australia",0
AIRLINE526,AIRLINE526,"Avcorp Registrations","","AVP","United Kingdom",0
AIRLINE525,AIRLINE525,"Aviation at Work","","AVO","South Africa",0
AIRLINE18673,AIRLINE18673,"Royal Southern Airlines.","R1","RS1","Colombia",0
AIRLINE524,AIRLINE524,"Air Vanuatu","NF","AVN","Vanuatu",1
AIRLINE18672,AIRLINE18672,"East Horizon","","EHN","Afghanistan",1
AIRLINE523,AIRLINE523,"Aviacion Ejecutiva Mexicana","","AVM","AVEMEX",0
AIRLINE522,AIRLINE522,"AV8 Helicopters","","AVK","South Africa",0
AIRLINE5833,AIRLINE5833,"TEA Switzerland","","4SW","Switzerland",0
AIRLINE521,AIRLINE521,"Avia Traffic Company","","AVJ","Kyrgyzstan",0
AIRLINE3659,AIRLINE3659,"Nigerian Global","","NGX","Nigeria",0
AIRLINE520,AIRLINE520,"AV8 Helicopters","","AVH","United Kingdom",0
AIRLINE3658,AIRLINE3658,"Nigerian Air Force","","NGR","Nigeria",0
AIRLINE3657,AIRLINE3657,"Nigeria Airways","","NGA","Nigeria",0
AIRLINE3656,AIRLINE3656,"Nicon Airways","","NCN","Nigeria",0
AIRLINE3655,AIRLINE3655,"Nicaraguense De Aviacion","","NIS","Nicaragua",0
AIRLINE3654,AIRLINE3654,"Nexus Aviation","","NXS","Nigeria",0
AIRLINE3653,AIRLINE3653,"Nextflight Aviation","","NXF","United States",0
AIRLINE1479,AIRLINE1479,"Bravo Air Congo","K6","BRV","Democratic Republic of the Congo",0
AIRLINE3652,AIRLINE3652,"NextJet","2N","NTJ","Sweden",1
AIRLINE1478,AIRLINE1478,"Belavia Belarusian Airlines","B2","BRU","Belarus",1
AIRLINE3651,AIRLINE3651,"Newfoundland Labrador Air Transport","","NLT","Canada",0
AIRLINE1477,AIRLINE1477,"British Regional Airlines","","BRT","United Kingdom",0
AIRLINE3650,AIRLINE3650,"Newair","","HVA","United States",0
AIRLINE1476,AIRLINE1476,"Brazilian Air Force","","BRS","Brazil",1
AIRLINE1475,AIRLINE1475,"BASE Regional Airlines","","BRO","Netherlands",0
AIRLINE1474,AIRLINE1474,"Branson Airlines","","BRN","United States",0
AIRLINE1473,AIRLINE1473,"Briansk State Air Enterprise","","BRK","Russia",0
AIRLINE1472,AIRLINE1472,"Bering Air","8E","BRG","United States",1
AIRLINE1471,AIRLINE1471,"Breeze Ltd","","BRE","Ukraine",0
AIRLINE1470,AIRLINE1470,"Brock Air Services","","BRD","Canada",0
AIRLINE18668,AIRLINE18668,"Nesma Airlines","","NMA","Egypt",1
AIRLINE519,AIRLINE519,"Air Falcon","","AVG","Djibouti",0
AIRLINE20963,AIRLINE20963,"Atlantic Air Cargo","K3",null,"United States",0
AIRLINE518,AIRLINE518,"Aviair Aviation Ltd.","","AVF","Canada",0
AIRLINE20962,AIRLINE20962,"Orenburzhie","","ORG","Russia",1
AIRLINE517,AIRLINE517,"Alamo Aviacion","","AVD","ALAMO",0
AIRLINE20961,AIRLINE20961,"Deutsche Luftverkehrsgesellschaft (DLT)","DW","DWD","Germany",0
AIRLINE516,AIRLINE516,"Aviation Beaufort","","AVB","United Kingdom",0
AIRLINE515,AIRLINE515,"Avianca - Aerovias Nacionales de Colombia","AV","AVA","AVIANCA",1
AIRLINE514,AIRLINE514,"Australian Airlines","AO","AUZ","Australia",0
AIRLINE513,AIRLINE513,"Aerolineas Uruguayas","","AUY","AUSA",0
AIRLINE512,AIRLINE512,"Air Uganda International Ltd.","","AUX","Uganda",0
AIRLINE16487,AIRLINE16487,"Cruzeiro do Sul Servicos Aereos","","CRZ","Brazil",0
AIRLINE511,AIRLINE511,"Aurora Aviation","","AUU","AURORA AIR",0
AIRLINE3649,AIRLINE3649,"New Zealand Air Defence Force","","KRC","New Zealand",0
AIRLINE510,AIRLINE510,"Austral Lineas Aereas","AU","AUT","Argentina",1
AIRLINE3648,AIRLINE3648,"New York State Police","","GRY","United States",0
AIRLINE3647,AIRLINE3647,"New York Helicopter","","NYH","United States",0
AIRLINE3646,AIRLINE3646,"New World Jet Corporation","","NWD","United States",0
AIRLINE3645,AIRLINE3645,"New Heights 291","","NHT","South Africa",0
AIRLINE3644,AIRLINE3644,"New England Airlines","EJ","NEA","United States",1
AIRLINE3643,AIRLINE3643,"New England Air Express","","NEZ","United States",0
AIRLINE1469,AIRLINE1469,"BRA-Transportes Aereos","7R","BRB","Brazil",0
AIRLINE3642,AIRLINE3642,"Network Aviation Services","","NET","Nigeria",0
AIRLINE1468,AIRLINE1468,"British Petroleum Exploration","","BPX","Colombia",0
AIRLINE3641,AIRLINE3641,"NetJets","1I","EJA","United States",1
AIRLINE1467,AIRLINE1467,"Bonus Aviation","","BPT","United Kingdom",0
AIRLINE3640,AIRLINE3640,"Neric","","NSL","United Kingdom",0
AIRLINE1466,AIRLINE1466,"Budapest Aircraft Services/Manx2","","BPS","Hungary",1
AIRLINE1465,AIRLINE1465,"Bundepolizei-Fliegertruppe","","BPO","Germany",0
AIRLINE1464,AIRLINE1464,"Berkhut ZK","","BPK","Kazakhstan",0
AIRLINE1463,AIRLINE1463,"Blue Panorama Airlines","BV","BPA","Italy",1
AIRLINE1462,AIRLINE1462,"Bouraq Indonesia Airlines","BO","BOU","Indonesia",0
AIRLINE1461,AIRLINE1461,"Bookajet Limited","","BOO","United Kingdom",0
AIRLINE1460,AIRLINE1460,"Bordaire","","BOF","Canada",0
AIRLINE509,AIRLINE509,"Aus-Air","NO","AUS","Australia",0
AIRLINE508,AIRLINE508,"Aurigny Air Services","GR","AUR","United Kingdom",1
AIRLINE507,AIRLINE507,"Aero Servicios Expecializados","","SVE","Mexico",0
AIRLINE506,AIRLINE506,"Avia Business Group","","AUP","Russia",0
AIRLINE505,AIRLINE505,"Aviones Unidos","","AUN","Mexico",0
AIRLINE504,AIRLINE504,"Air Atlantic Uruguay","","AUM","Uruguay",0
AIRLINE503,AIRLINE503,"Aeroflot-Nord","5N","AUL","Russia",1
AIRLINE502,AIRLINE502,"Abu Dhabi Amiri Flight","MO","AUH","United Arab Emirates",1
AIRLINE5813,AIRLINE5813,"Air Mandalay","6T",null,"Burma",1
AIRLINE501,AIRLINE501,"Augusta Air Luftfahrtunternehmen","","AUF","Germany",0
AIRLINE3639,AIRLINE3639,"Neosiam Airways","","TOX","Thailand",0
AIRLINE500,AIRLINE500,"Audi Air","","AUD","AUDI AIR",0
AIRLINE16475,AIRLINE16475,"TUR Avrupa Hava YollarÄ±","YI",null,"Turkey",0
AIRLINE3638,AIRLINE3638,"Neos","NO","NOS","Italy",0
AIRLINE3637,AIRLINE3637,"Nepal Airlines","RA","RNA","Nepal",1
AIRLINE3636,AIRLINE3636,"Nelson Aviation College","","CGE","New Zealand",0
AIRLINE3635,AIRLINE3635,"Nelair Charters","","NLC","South Africa",0
AIRLINE3634,AIRLINE3634,"Neiltown Air","","NLA","Canada",0
AIRLINE3633,AIRLINE3633,"Nefteyugansk Aviation Division","","NFT","Russia",0
AIRLINE1459,AIRLINE1459,"Boeing","","BOE","United States",0
AIRLINE3632,AIRLINE3632,"Nederlandse Kustwacht","","NCG","Netherlands",0
AIRLINE1458,AIRLINE1458,"Bond Air Services","","BOD","Uganda",0
AIRLINE3631,AIRLINE3631,"Necon Air","","NEC","Nepal",0
AIRLINE1457,AIRLINE1457,"Boniair","","BOA","Macedonia",0
AIRLINE3630,AIRLINE3630,"State of Nebraska","","NEB","United States",0
AIRLINE1456,AIRLINE1456,"British North West Airlines","","BNW","United Kingdom",0
AIRLINE1455,AIRLINE1455,"Benane Aviation Corporation","","BNV","Mauritania",0
AIRLINE1454,AIRLINE1454,"Bentiu Air Transport","","BNT","Sudan",0
AIRLINE1453,AIRLINE1453,"Bancstar - Valley National Corporation","","BNS","United States",0
AIRLINE1452,AIRLINE1452,"Bonair Aviation","","BNR","Canada",0
AIRLINE1451,AIRLINE1451,"Blue Nile Ethiopia Trading","","BNL","Ethiopia",0
AIRLINE1450,AIRLINE1450,"BN Group Limited","","BNG","United Kingdom",0
AIRLINE18643,AIRLINE18643,"HQ- Business Express","HQ",null,"United States",0
AIRLINE3629,AIRLINE3629,"Nayzak Air Transport","","NZA","Libya",0
AIRLINE3628,AIRLINE3628,"Navtech System Support","","XNS","Canada",0
AIRLINE3627,AIRLINE3627,"Navitaire","1N","","United States",0
AIRLINE3626,AIRLINE3626,"Navinc Airlines Services","","XNV","United States",0
AIRLINE3625,AIRLINE3625,"Navigator Airlines","","NVL","Armenia",0
AIRLINE3624,AIRLINE3624,"Naviera Mexicana","","NVM","Mexico",0
AIRLINE3623,AIRLINE3623,"Navid","","IRI","Iran",0
AIRLINE1449,AIRLINE1449,"Benina Air","","BNE","Libya",0
AIRLINE3622,AIRLINE3622,"Navegacion Servicios Aereos Canarios SA","","NAY","Spain",0
AIRLINE1448,AIRLINE1448,"Bond Offshore Helicopters","","BND","United Kingdom",0
AIRLINE3621,AIRLINE3621,"Navegacao Aerea De Portugal","","NVP","Portugal",0
AIRLINE1447,AIRLINE1447,"Banco de Mexico","","BMX","Mexico",0
AIRLINE3620,AIRLINE3620,"Nav Flight Planning","","NAV","Czech Republic",0
AIRLINE1446,AIRLINE1446,"BMW","","BMW","Germany",0
AIRLINE1445,AIRLINE1445,"British Midland Regional","","BMR","United Kingdom",1
AIRLINE1444,AIRLINE1444,"Bowman Aviation","","BMN","United States",0
AIRLINE1443,AIRLINE1443,"Bismillah Airlines","5Z","BML","Bangladesh",0
AIRLINE1442,AIRLINE1442,"Bemidji Airlines","CH","BMJ","United States",1
AIRLINE1441,AIRLINE1441,"bmibaby","WW","BMI","United Kingdom",1
AIRLINE1440,AIRLINE1440,"Bristow Masayu Helicopters","","BMH","Indonesia",0
AIRLINE18637,AIRLINE18637,"AirOne Atlantic","00","AO1","Slovakia",0
AIRLINE20931,AIRLINE20931,"Southern Airways Express","","LTD","United States",1
AIRLINE16459,AIRLINE16459,"Sky Regional","RS","SKV","Canada",1
AIRLINE3619,AIRLINE3619,"NAV CANADA","","NVC","Canada",0
AIRLINE3618,AIRLINE3618,"Nauru Air Corporation","ON","RON","Nauru",1
AIRLINE3617,AIRLINE3617,"Naturelink Charter","","NRK","South Africa",0
AIRLINE3616,AIRLINE3616,"Natureair","","NRR","Costa Rica",0
AIRLINE3615,AIRLINE3615,"Natural Environment Research Council","","EVM","United Kingdom",0
AIRLINE3614,AIRLINE3614,"Nationwide Airlines (Zambia)","","NWZ","Zambia",0
AIRLINE3613,AIRLINE3613,"Nationwide Airlines","CE","NTW","South Africa",1
AIRLINE1439,AIRLINE1439,"Briggs Marine Environmental Services","","BME","United Kingdom",0
AIRLINE3612,AIRLINE3612,"Nations Air Express Inc","","NAE","United States",0
AIRLINE1438,AIRLINE1438,"British Medical Charter","","BMD","United Kingdom",0
AIRLINE3611,AIRLINE3611,"Nationale Luchtvaartschool","","NLS","Netherlands",0
AIRLINE1437,AIRLINE1437,"bmi","BD","BMA","United Kingdom",1
AIRLINE3610,AIRLINE3610,"National Overseas Airlines Company","","NOL","Egypt",0
AIRLINE1436,AIRLINE1436,"Bellview Airlines","B3","BLV","Nigeria",1
AIRLINE1435,AIRLINE1435,"Baltic Aviation","","BLT","United States",0
AIRLINE1434,AIRLINE1434,"Bearskin Lake Air Service","JV","BLS","Canada",1
AIRLINE1433,AIRLINE1433,"Bali International Air Service","","BLN","Indonesia",0
AIRLINE1432,AIRLINE1432,"Blue Airways","","BLM","Armenia",0
AIRLINE1431,AIRLINE1431,"Baltic Airlines","","BLL","Russia",1
AIRLINE1430,AIRLINE1430,"Blue Jet","","BLJ","Spain",0
AIRLINE20923,AIRLINE20923,"COBALT","","FCB","Cyprus",1
AIRLINE18621,AIRLINE18621,"Ukraine Atlantic","","UAT","Ukraine",1
AIRLINE3609,AIRLINE3609,"National Oceanic and Atmospheric Administration","","NAA","United States",0
AIRLINE3608,AIRLINE3608,"National Jet Systems","NC","NJS","Australia",1
AIRLINE3607,AIRLINE3607,"National Jet Service","","AND","United States",0
AIRLINE3606,AIRLINE3606,"National Jet Express","","JTE","Australia",0
AIRLINE3605,AIRLINE3605,"National Grid","","GRD","United Kingdom",0
AIRLINE3604,AIRLINE3604,"National Express","","NXT","United States",0
AIRLINE3603,AIRLINE3603,"National Aviation Consultants","","TNC","Canada",0
AIRLINE1429,AIRLINE1429,"Blue Horizon Travel Club","","BLH","United States",0
AIRLINE3602,AIRLINE3602,"National Aviation Company","","GTY","Egypt",0
AIRLINE1428,AIRLINE1428,"Belgavia","","BLG","Belgium",0
AIRLINE3601,AIRLINE3601,"National Airways Corporation","","LFI","South Africa",0
AIRLINE1427,AIRLINE1427,"Blue1","KF","BLF","Finland",1
AIRLINE3600,AIRLINE3600,"National Airways Cameroon","9O","","Cameroon",0
AIRLINE1426,AIRLINE1426,"Blue Line","","BLE","France",0
AIRLINE1425,AIRLINE1425,"Bellesavia","","BLC","Belarus",0
AIRLINE1424,AIRLINE1424,"Blue Bird Aviation","","BLB","Sudan",0
AIRLINE1423,AIRLINE1423,"Bukovyna","","BKV","Ukraine",0
AIRLINE1422,AIRLINE1422,"Bangkok Airways","PG","BKP","Thailand",1
AIRLINE1421,AIRLINE1421,"Barken International","","BKJ","United States",0
AIRLINE1420,AIRLINE1420,"BF-Lento OY","","BKF","Finland",1
AIRLINE18617,AIRLINE18617,"Euro Jet","24",null,"Germany",1
AIRLINE18616,AIRLINE18616,"Aviaexpresscruise","E6",null,"Russia",0
AIRLINE16437,AIRLINE16437,"Aerocontinente (Priv)","N6",null,"Peru",0
AIRLINE1419,AIRLINE1419,"Bankair","B4","BKA","United States",0
AIRLINE1418,AIRLINE1418,"Business Jet Solutions","","BJS","United States",0
AIRLINE1417,AIRLINE1417,"Baltic Jet Aircompany","","BJC","Latvia",0
AIRLINE1416,AIRLINE1416,"Baja Air","","BJA","Mexico",0
AIRLINE1415,AIRLINE1415,"Bizjet Ltd","","BIZ","United Kingdom",0
AIRLINE1414,AIRLINE1414,"Bird Leasing","","BIR","United States",0
AIRLINE1413,AIRLINE1413,"Boise Interagency Fire Center","","BIN","United States",0
AIRLINE1412,AIRLINE1412,"Billund Air Center","","BIL","Denmark",0
AIRLINE1411,AIRLINE1411,"British International Helicopters","BS","BIH","United Kingdom",1
AIRLINE1410,AIRLINE1410,"Big Island Air","","BIG","United States",0
AIRLINE1409,AIRLINE1409,"Binair","","BID","Germany",0
AIRLINE1408,AIRLINE1408,"Bosphorus European Airways","","BHY","Turkey",0
AIRLINE1407,AIRLINE1407,"BA Connect","TH","","United Kingdom",0
AIRLINE1406,AIRLINE1406,"Balkan Bulgarian Airlines","LZ","","",1
AIRLINE1405,AIRLINE1405,"Bringer Air Cargo Taxi Aereo","E6","","Brazil",0
AIRLINE1404,AIRLINE1404,"Bright Air","","BHT","Netherlands",0
AIRLINE1403,AIRLINE1403,"Bahamasair","UP","BHS","Bahamas",1
AIRLINE1402,AIRLINE1402,"Bighorn Airways","","BHR","United States",0
AIRLINE1401,AIRLINE1401,"Belair Airlines","4T","BHP","Switzerland",1
AIRLINE1400,AIRLINE1400,"Bhoja Airlines","","BHO","Pakistan",0
AIRLINE16415,AIRLINE16415,"Camair-co","QC",null,"Cameroon",1
AIRLINE16409,AIRLINE16409,"Nihon.jet connect","","NX1","Kyrgyzstan",1
AIRLINE8463,AIRLINE8463,"United Airways","4H","UBD","Bangladesh",1
AIRLINE8461,AIRLINE8461,"Carnival Air Lines","KW",null,"United States",1
AIRLINE15999,AIRLINE15999,"China SSS","9C",null,"China",1
AIRLINE4099,AIRLINE4099,"Quick Airways Holland","","QAH","Netherlands",0
AIRLINE4098,AIRLINE4098,"Quick Air Jet Charter","","QAJ","Germany",0
AIRLINE4097,AIRLINE4097,"Quest Diagnostics","","LBQ","United States",0
AIRLINE4096,AIRLINE4096,"Queen Air","","QNA","Dominican Republic",0
AIRLINE4095,AIRLINE4095,"Quebec Government Air Service","","QUE","Canada",0
AIRLINE4094,AIRLINE4094,"Quantex Environmental","","QTX","Canada",0
AIRLINE4093,AIRLINE4093,"Qeshm Air","","IRQ","Iran",0
AIRLINE4092,AIRLINE4092,"Qatar Amiri Flight","","QAF","Qatar",0
AIRLINE4091,AIRLINE4091,"Qatar Airways","QR","QTR","Qatar",1
AIRLINE4090,AIRLINE4090,"Qatar Air Cargo","","QAC","Qatar",0
AIRLINE15989,AIRLINE15989,"TransBrasil Airlines","TH","THS","Brazil",1
AIRLINE15985,AIRLINE15985,"TrasBrasil","TB","TBZ","Brazil",1
AIRLINE15984,AIRLINE15984,"German International Air Lines","GM","GER","Germany",1
AIRLINE4089,AIRLINE4089,"Qantas","QF","QFA","Australia",1
AIRLINE4088,AIRLINE4088,"Qanot Sharq","","QNT","Uzbekistan",0
AIRLINE4087,AIRLINE4087,"Pyramid Air Lines","","PYR","Egypt",0
AIRLINE4086,AIRLINE4086,"Punto Fa","","MGO","Spain",0
AIRLINE4085,AIRLINE4085,"Puntavia Air Services","","PTV","Djibouti",0
AIRLINE4084,AIRLINE4084,"Puma Linhas Aereas","","PLY","Brazil",0
AIRLINE4083,AIRLINE4083,"Pulkovo Aircraft Services","","PGH","Russia",0
AIRLINE4082,AIRLINE4082,"Puerto Vallarta Taxi Aereo","","TXV","Mexico",0
AIRLINE4081,AIRLINE4081,"Puerto Rico National Guard","","PNG","United States",0
AIRLINE4080,AIRLINE4080,"Publivoo","","PUV","Portugal",0
AIRLINE15975,AIRLINE15975,"Black Stallion Airways","BZ","BSA","United States",1
AIRLINE8434,AIRLINE8434,"Robin Hood Aviation","","RHA","Austria",0
AIRLINE15970,AIRLINE15970,"Zuliana de Aviacion","OD","ULA","Venezuela",0
AIRLINE4079,AIRLINE4079,"Publiservicios Aereos","","PSP","Mexico",0
AIRLINE4078,AIRLINE4078,"Ptarmigan Airways","","PTA","Canada",0
AIRLINE4077,AIRLINE4077,"Psudiklat Perhubungan Udara/PLP","","UDA","Indonesia",0
AIRLINE4076,AIRLINE4076,"Pskovavia","","PSW","Russia",0
AIRLINE4075,AIRLINE4075,"Provincial Express","","PRV","Canada",0
AIRLINE4074,AIRLINE4074,"Provincial Airlines","","SPR","Canada",0
AIRLINE4073,AIRLINE4073,"Providence Aviation Services","","AWD","Pakistan",0
AIRLINE4072,AIRLINE4072,"Providence Airline","","PTL","United States",0
AIRLINE4071,AIRLINE4071,"Proteus Helicopteres","","PTH","France",0
AIRLINE4070,AIRLINE4070,"Propheter Aviation","","PPA","United States",0
AIRLINE13781,AIRLINE13781,"88","47","VVN","Cyprus",1
AIRLINE4069,AIRLINE4069,"Propflight Air Services","","PFZ","Zambia",0
AIRLINE4068,AIRLINE4068,"Propair","","PRO","Canada",0
AIRLINE4067,AIRLINE4067,"Promotora Industria Totolapa","","PTT","Mexico",0
AIRLINE4066,AIRLINE4066,"Proflight Commuter Services","P0","","Zambia",1
AIRLINE4065,AIRLINE4065,"Professione VOlare","","PVL","Italy",0
AIRLINE4064,AIRLINE4064,"Professional Express Courier Service","","PAD","United States",0
AIRLINE4063,AIRLINE4063,"Probiz Guinee","","GIY","Guinea",0
AIRLINE4062,AIRLINE4062,"Pro Air Service","","PSZ","United States",0
AIRLINE4061,AIRLINE4061,"Pro Air","","PRH","United States",0
AIRLINE4060,AIRLINE4060,"Privilege Style L","","PVG","Spain",0
AIRLINE15953,AIRLINE15953,"JobAir","3B",null,"Czech Republic",1
AIRLINE4059,AIRLINE4059,"Private Wings Flugcharter","8W","PWF","Germany",0
AIRLINE4058,AIRLINE4058,"Private Jet Management","","PJA","United States",0
AIRLINE4057,AIRLINE4057,"Private Jet Expeditions","","PJE","United States",0
AIRLINE4056,AIRLINE4056,"Privatair","","PTI","Switzerland",1
AIRLINE4055,AIRLINE4055,"Priority Aviation Company","","BCK","United States",0
AIRLINE4054,AIRLINE4054,"Priority Air Transport","","PAT","United States",0
AIRLINE4053,AIRLINE4053,"Priority Air Charter","","PRY","United States",0
AIRLINE4052,AIRLINE4052,"Princeton Aviation Corporation","","PCN","United States",0
AIRLINE4051,AIRLINE4051,"Princess Air","8Q","","",0
AIRLINE4050,AIRLINE4050,"Princely Jets","","PJP","Pakistan",0
AIRLINE6222,AIRLINE6222,"Air Kazakhstan","9Y","KZK","Kazakhstan",1
AIRLINE4049,AIRLINE4049,"Prince Edward Air","","CME","Canada",0
AIRLINE4048,AIRLINE4048,"Prime Aviation","","PKZ","Kazakhstan",0
AIRLINE4047,AIRLINE4047,"Prime Air","","PRM","United States",0
AIRLINE4046,AIRLINE4046,"Primavia Limited","","CRY","United Kingdom",0
AIRLINE4045,AIRLINE4045,"Primas Courier","","PMC","United States",0
AIRLINE4044,AIRLINE4044,"Primaris Airlines","FE","WCP","United States",0
